Timestamp,accelX(g),accelY(g),accelZ(g),accelUserX(g),accelUserY(g),accelUserZ(g),gyroX(rad/s),gyroY(rad/s),gyroZ(rad/s),Roll(rads),Pitch(rads),Yaw(rads),m11,m12,m13,m21,m22,m23,m31,m32,m33,qX,qY,qZ,qW,Lat,Long,Speed(m/s),TrueHeading,Alt(m),HorizontalAccuracy(m),VerticalAccuracy(m),Course,ActivityType,ActivityConfidence,Pressure(kilopascals),RelativeAltitude(meters),magX(µT),magY(µT),magZ(µT),calMagX(µT),calMagY(µT),calMagZ(µT)
08-Oct-2025 10:19:05.114, 0.0135,-0.9959,-0.0279,-0.0005, 0.0028, 0.0010,-0.0024, 0.0004,-0.0057, 0.4099, 1.5390,-2.3682,-0.3780,-0.9257,-0.0127, 0.0222,-0.0227, 0.9995,-0.9256, 0.3775, 0.0291,-0.3923, 0.5758, 0.5979,-0.3964,-23.222482,-45.865572, 0.0000, 346.2, 627.792358, 6.1, 7.1, 345.4,Stationary,High, 94.6767,-5.6599, 2.7525, 95.9262,-547.2338,-22.4443,-10.8988,-21.2215
08-Oct-2025 10:19:06.111, 0.0143,-0.9970,-0.0304,-0.0001, 0.0022,-0.0011,-0.0011,-0.0020,-0.0066, 0.4147, 1.5389,-2.3728,-0.3778,-0.9258,-0.0128, 0.0222,-0.0229, 0.9995,-0.9256, 0.3773, 0.0292,-0.3924, 0.5757, 0.5979,-0.3964,-23.222482,-45.865572, 0.0000, 346.2, 627.792358, 5.7, 7.3, 345.4,Stationary,High, 94.6767,-5.6625, 2.8534, 95.4312,-546.7386,-22.4684,-11.0788,-20.5314
08-Oct-2025 10:19:07.108, 0.0131,-0.9987,-0.0265, 0.0014, 0.0028, 0.0012,-0.0014, 0.0004,-0.0052, 0.4123, 1.5388,-2.3703,-0.3777,-0.9258,-0.0128, 0.0223,-0.0229, 0.9995,-0.9256, 0.3773, 0.0293,-0.3924, 0.5756, 0.5979,-0.3964,-23.222482,-45.865572, 0.0000, 346.2, 627.792358, 5.8, 7.6, 345.4,Stationary,High, 94.6768,-5.6705, 3.0506, 95.7526,-546.6009,-21.9852,-10.8191,-20.5638
08-Oct-2025 10:19:08.105, 0.0123,-0.9936,-0.0261,-0.0015, 0.0053, 0.0023, 0.0005,-0.0043,-0.0049, 0.4084, 1.5387,-2.3664,-0.3777,-0.9258,-0.0127, 0.0225,-0.0229, 0.9995,-0.9256, 0.3773, 0.0295,-0.3923, 0.5756, 0.5979,-0.3965,-23.222482,-45.865572, 0.0000, 346.2, 627.792358, 5.9, 7.5, 345.4,Stationary,High, 94.6768,-5.6705, 3.0533, 95.9283,-546.7951,-22.1866,-10.7703,-20.5305
08-Oct-2025 10:19:09.102, 0.0110,-0.9944,-0.0278,-0.0002, 0.0046, 0.0022,-0.0032,-0.0025,-0.0030, 0.4057, 1.5387,-2.3637,-0.3778,-0.9258,-0.0127, 0.0225,-0.0229, 0.9995,-0.9256, 0.3773, 0.0295,-0.3923, 0.5756, 0.5979,-0.3965,-23.222482,-45.865572, 0.0000, 346.2, 627.792358, 6.1, 7.4, 345.4,Stationary,High, 94.6768,-5.6652, 2.8315, 95.6884,-546.2763,-22.0560,-10.6353,-20.4363
08-Oct-2025 10:19:10.099, 0.0137,-0.9953,-0.0278, 0.0013, 0.0045,-0.0008,-0.0045,-0.0018,-0.0036, 0.4099, 1.5388,-2.3679,-0.3777,-0.9258,-0.0128, 0.0224,-0.0229, 0.9995,-0.9257, 0.3772, 0.0293,-0.3924, 0.5756, 0.5979,-0.3965,-23.222482,-45.865572, 0.0000, 346.2, 627.792358, 5.7, 7.4, 345.4,Stationary,High, 94.6766,-5.6546, 3.0950, 96.3095,-547.2787,-21.8193,-10.5516,-20.5793
08-Oct-2025 10:19:11.096, 0.0166,-0.9945,-0.0295, 0.0033, 0.0042, 0.0004,-0.0010,-0.0046,-0.0068, 0.4096, 1.5387,-2.3675,-0.3777,-0.9258,-0.0128, 0.0224,-0.0230, 0.9995,-0.9257, 0.3772, 0.0294,-0.3924, 0.5756, 0.5979,-0.3965,-23.222482,-45.865572, 0.0000, 346.2, 627.792358, 5.9, 7.4, 345.4,Stationary,High, 94.6766,-5.6519, 3.1435, 95.7592,-547.2494,-22.0036,-10.7659,-21.1594
08-Oct-2025 10:19:12.093, 0.0117,-0.9974,-0.0051, 0.0027, 0.0043,-0.0135,-0.0047, 0.0054,-0.0048, 0.4119, 1.5384,-2.3699,-0.3777,-0.9258,-0.0130, 0.0226,-0.0232, 0.9995,-0.9256, 0.3772, 0.0297,-0.3924, 0.5755, 0.5980,-0.3965,-23.222482,-45.865572, 0.0000, 346.2, 627.792358, 5.9, 7.2, 345.4,Stationary,High, 94.6765,-5.6414, 2.7871, 96.0708,-547.2095,-22.2350,-10.5957,-20.8716
08-Oct-2025 10:19:13.090, 0.0151,-0.9942,-0.0291, 0.0022, 0.0058, 0.0005,-0.0005,-0.0046,-0.0051, 0.4093, 1.5384,-2.3672,-0.3777,-0.9258,-0.0129, 0.0227,-0.0232, 0.9995,-0.9256, 0.3772, 0.0298,-0.3923, 0.5755, 0.5980,-0.3965,-23.222482,-45.865572, 0.0000, 346.2, 627.792358, 6.0, 7.0, 345.4,Stationary,High, 94.6764,-5.6282, 2.9622, 95.9722,-547.2526,-22.3865,-10.9783,-20.9901
08-Oct-2025 10:19:14.087, 0.0118,-0.9974,-0.0289,-0.0009, 0.0025,-0.0006,-0.0032,-0.0040,-0.0038, 0.4066, 1.5385,-2.3646,-0.3777,-0.9258,-0.0128, 0.0227,-0.0230, 0.9995,-0.9256, 0.3772, 0.0297,-0.3923, 0.5755, 0.5980,-0.3965,-23.222482,-45.865572, 0.0000, 346.2, 627.792358, 6.1, 6.9, 345.4,Stationary,High, 94.6764,-5.6282, 3.0338, 95.8622,-546.7678,-22.2765,-10.6336,-20.7289
08-Oct-2025 10:19:15.084, 0.0135,-0.9968,-0.0294, 0.0001, 0.0023,-0.0003,-0.0007,-0.0020,-0.0048, 0.4141, 1.5386,-2.3721,-0.3778,-0.9258,-0.0130, 0.0224,-0.0231, 0.9995,-0.9256, 0.3773, 0.0295,-0.3924, 0.5756, 0.5980,-0.3964,-23.222482,-45.865572, 0.0000, 346.2, 627.792358, 6.1, 6.7, 345.4,Stationary,High, 94.6764,-5.6361, 2.9535, 95.9196,-546.7675,-22.1464,-10.7652,-20.4193
08-Oct-2025 10:19:16.081, 0.0139,-0.9951,-0.0303,-0.0002, 0.0042, 0.0005,-0.0032,-0.0020,-0.0052, 0.4133, 1.5386,-2.3713,-0.3778,-0.9258,-0.0129, 0.0224,-0.0231, 0.9995,-0.9256, 0.3773, 0.0295,-0.3924, 0.5756, 0.5980,-0.3964,-23.222482,-45.865572, 0.0000, 346.2, 627.792358, 6.2, 6.4, 345.4,Stationary,High, 94.6765,-5.6414, 3.1241, 95.8726,-547.4310,-21.9969,-10.8508,-21.0828
08-Oct-2025 10:19:17.078, 0.0127,-0.9961,-0.0284,-0.0003, 0.0041, 0.0005,-0.0026,-0.0018,-0.0058, 0.4102, 1.5388,-2.3682,-0.3778,-0.9258,-0.0128, 0.0223,-0.0229, 0.9995,-0.9256, 0.3773, 0.0293,-0.3924, 0.5757, 0.5979,-0.3965,-23.222482,-45.865572, 0.0000, 346.2, 627.792358, 5.7, 6.4, 345.4,Stationary,High, 94.6766,-5.6493, 2.9291, 95.7982,-547.2380,-22.0556,-10.9017,-20.5430
08-Oct-2025 10:19:18.075, 0.0134,-0.9992,-0.0264, 0.0028, 0.0012,-0.0026,-0.0025,-0.0039,-0.0063, 0.4068, 1.5389,-2.3646,-0.3776,-0.9259,-0.0126, 0.0224,-0.0228, 0.9995,-0.9257, 0.3771, 0.0293,-0.3924, 0.5757, 0.5978,-0.3965,-23.222482,-45.865572, 0.0000, 346.2, 627.792358, 5.7, 6.3, 345.4,Stationary,High, 94.6768,-5.6678, 2.8132, 95.9953,-546.9704,-22.1817,-10.8464,-20.5406
08-Oct-2025 10:19:19.072, 0.0211,-0.9964,-0.0302, 0.0169, 0.0050, 0.0005,-0.0001,-0.0050,-0.0005, 0.4013, 1.5388,-2.3592,-0.3776,-0.9259,-0.0125, 0.0225,-0.0227, 0.9995,-0.9257, 0.3772, 0.0294,-0.3923, 0.5757, 0.5979,-0.3966,-23.222482,-45.865572, 0.0000, 346.2, 627.792358, 5.8, 6.4, 345.4,Stationary,High, 94.6769,-5.6757, 3.2810, 95.5285,-547.0902,-22.1022,-10.8435,-20.5451
08-Oct-2025 10:19:20.069, 0.0180,-0.9927,-0.0249, 0.0083, 0.0074, 0.0012, 0.0004,-0.0026,-0.0051, 0.3903, 1.5388,-2.3481,-0.3775,-0.9259,-0.0122, 0.0228,-0.0225, 0.9995,-0.9257, 0.3770, 0.0296,-0.3922, 0.5756, 0.5978,-0.3968,-23.222482,-45.865572, 0.0000, 346.2, 627.792358, 5.8, 6.3, 345.4,Stationary,High, 94.6769,-5.6783, 2.9247, 96.3750,-547.5939,-22.2165,-10.3963,-21.2593
08-Oct-2025 10:19:21.066, 0.0154,-0.9981,-0.0288, 0.0024, 0.0008, 0.0007,-0.0034,-0.0052,-0.0026, 0.3891, 1.5385,-2.3470,-0.3777,-0.9259,-0.0122, 0.0230,-0.0226, 0.9995,-0.9257, 0.3772, 0.0299,-0.3921, 0.5756, 0.5979,-0.3967,-23.222482,-45.865572, 0.0000, 346.2, 627.792358, 6.0, 6.3, 345.4,Stationary,High, 94.6770,-5.6837, 2.9419, 95.8950,-547.0282,-21.8288,-10.8424,-20.5122
08-Oct-2025 10:19:22.063, 0.0100,-0.9988,-0.0273,-0.0016, 0.0011, 0.0010,-0.0027,-0.0034,-0.0059, 0.3899, 1.5386,-2.3479,-0.3778,-0.9258,-0.0122, 0.0230,-0.0226, 0.9995,-0.9256, 0.3773, 0.0298,-0.3921, 0.5756, 0.5979,-0.3967,-23.222482,-45.865572, 0.0000, 346.2, 627.792358, 6.1, 6.3, 345.4,Stationary,High, 94.6771,-5.6968, 3.3109, 96.3779,-547.2854,-21.9825,-10.3130,-20.9130
08-Oct-2025 10:19:23.060, 0.0115,-0.9962,-0.0259,-0.0008, 0.0017, 0.0017,-0.0023,-0.0027,-0.0061, 0.3860, 1.5389,-2.3439,-0.3777,-0.9258,-0.0120, 0.0229,-0.0223, 0.9995,-0.9256, 0.3772, 0.0296,-0.3921, 0.5757, 0.5978,-0.3967,-23.222482,-45.865572, 0.0000, 346.2, 627.792358, 6.2, 6.3, 345.4,Stationary,High, 94.6772,-5.7075, 3.0052, 96.3998,-547.0104,-22.1661,-10.2679,-20.2043
08-Oct-2025 10:19:24.057, 0.0134,-0.9965,-0.0280, 0.0011, 0.0033, 0.0041,-0.0024,-0.0029,-0.0036, 0.3969, 1.5390,-2.3547,-0.3776,-0.9259,-0.0123, 0.0225,-0.0225, 0.9995,-0.9257, 0.3771, 0.0293,-0.3923, 0.5757, 0.5978,-0.3966,-23.222482,-45.865572, 0.0000, 346.2, 627.792358, 6.4, 6.3, 345.4,Stationary,High, 94.6775,-5.7260, 3.5262, 96.4234,-546.8687,-21.6770,-10.3175,-20.3727
08-Oct-2025 10:19:25.054, 0.0134,-0.9966,-0.0284, 0.0006, 0.0024,-0.0003,-0.0018,-0.0032,-0.0068, 0.4052, 1.5393,-2.3627,-0.3773,-0.9260,-0.0124, 0.0221,-0.0224, 0.9995,-0.9258, 0.3768, 0.0289,-0.3925, 0.5758, 0.5976,-0.3966,-23.222482,-45.865572, 0.0000, 346.2, 627.792358, 5.9, 6.3, 345.4,Stationary,High, 94.6776,-5.7365, 3.0457, 95.9536,-546.8345,-22.0652,-10.6683,-20.1653
08-Oct-2025 10:19:26.051, 0.0127,-0.9973,-0.0279, 0.0005, 0.0031, 0.0019,-0.0010,-0.0031,-0.0065, 0.4139, 1.5394,-2.3713,-0.3772,-0.9261,-0.0126, 0.0218,-0.0225, 0.9995,-0.9259, 0.3767, 0.0287,-0.3926, 0.5757, 0.5976,-0.3966,-23.222482,-45.865572, 0.0000, 346.2, 627.792358, 6.3, 6.1, 345.4,Stationary,High, 94.6776,-5.7418, 3.0996, 96.3606,-546.8118,-22.0717,-10.7898,-20.0978
08-Oct-2025 10:19:27.048, 0.0123,-0.9961,-0.0264,-0.0002, 0.0023, 0.0024,-0.0030,-0.0020,-0.0033, 0.4184, 1.5395,-2.3758,-0.3771,-0.9261,-0.0127, 0.0217,-0.0225, 0.9995,-0.9259, 0.3767, 0.0286,-0.3927, 0.5758, 0.5975,-0.3965,-23.222482,-45.865572, 0.0000, 346.2, 627.792358, 6.4, 6.0, 345.4,Stationary,High, 94.6776,-5.7418, 3.2164, 96.2712,-546.9274,-22.2463,-10.8035,-20.6555
08-Oct-2025 10:19:28.045, 0.0127,-0.9963,-0.0284,-0.0015, 0.0027, 0.0011,-0.0036,-0.0007,-0.0056, 0.4223, 1.5395,-2.3795,-0.3770,-0.9261,-0.0128, 0.0216,-0.0226, 0.9995,-0.9260, 0.3765, 0.0285,-0.3928, 0.5757, 0.5975,-0.3965,-23.222482,-45.865572, 0.0000, 346.2, 627.792358, 6.5, 6.2, 345.4,Stationary,High, 94.6776,-5.7365, 3.0234, 95.8223,-546.7380,-22.0970,-10.7660,-20.4533
08-Oct-2025 10:19:29.042, 0.0135,-0.9971,-0.0263, 0.0000, 0.0032, 0.0028, 0.0015,-0.0005,-0.0056, 0.4265, 1.5398,-2.3836,-0.3770,-0.9261,-0.0128, 0.0213,-0.0225, 0.9995,-0.9260, 0.3765, 0.0282,-0.3929, 0.5758, 0.5974,-0.3965,-23.222482,-45.865572, 0.0000, 346.2, 627.792358, 6.6, 6.1, 345.4,Stationary,High, 94.6774,-5.7180, 3.0985, 96.5829,-547.4045,-21.8356,-10.4493,-20.4667
08-Oct-2025 10:19:30.039, 0.0148,-0.9961,-0.0235, 0.0003, 0.0033, 0.0042,-0.0018,-0.0017,-0.0033, 0.4298, 1.5401,-2.3869,-0.3769,-0.9262,-0.0128, 0.0210,-0.0223, 0.9995,-0.9260, 0.3765, 0.0279,-0.3929, 0.5759, 0.5973,-0.3964,-23.222482,-45.865572, 0.0000, 346.2, 627.792358, 6.7, 6.1, 345.4,Stationary,High, 94.6773,-5.7127, 3.0232, 97.0226,-545.8082,-21.9698,-10.0634,-19.9318
08-Oct-2025 10:19:31.036, 0.0134,-0.9981,-0.0249, 0.0007, 0.0016, 0.0031,-0.0025, 0.0011,-0.0052, 0.4361, 1.5405,-2.3929,-0.3767,-0.9263,-0.0128, 0.0206,-0.0222, 0.9995,-0.9261, 0.3762, 0.0274,-0.3931, 0.5760, 0.5971,-0.3964,-23.222482,-45.865572, 0.0000, 346.2, 627.792358, 6.7, 6.0, 345.4,Stationary,High, 94.6773,-5.7127, 3.3766, 96.6935,-546.3270,-21.8679,-9.8765,-20.2039
08-Oct-2025 10:19:32.033, 0.0150,-0.9959,-0.0270, 0.0021, 0.0029, 0.0026,-0.0022,-0.0036,-0.0083, 0.4404, 1.5407,-2.3973,-0.3767,-0.9262,-0.0128, 0.0204,-0.0221, 0.9995,-0.9261, 0.3763, 0.0272,-0.3931, 0.5761, 0.5971,-0.3963,-23.222482,-45.865572, 0.0000, 346.2, 627.792358, 6.8, 6.1, 345.4,Stationary,High, 94.6774,-5.7233, 3.1439, 97.1928,-546.1990,-22.0147,-9.5156,-19.8785
08-Oct-2025 10:19:33.030, 0.0133,-0.9946,-0.0271,-0.0015, 0.0047, 0.0004,-0.0015,-0.0046,-0.0054, 0.4375, 1.5407,-2.3943,-0.3766,-0.9263,-0.0127, 0.0205,-0.0221, 0.9995,-0.9261, 0.3762, 0.0273,-0.3931, 0.5760, 0.5971,-0.3964,-23.222482,-45.865572, 0.0000, 346.2, 627.792358, 5.9, 6.1, 345.4,Stationary,High, 94.6777,-5.7444, 2.7031, 95.9848,-547.0264,-22.2940,-9.9945,-20.1229
08-Oct-2025 10:19:34.027, 0.0112,-0.9951,-0.0271,-0.0020, 0.0038,-0.0012,-0.0016,-0.0030,-0.0050, 0.4413, 1.5404,-2.3980,-0.3766,-0.9263,-0.0130, 0.0206,-0.0223, 0.9995,-0.9262, 0.3761, 0.0275,-0.3932, 0.5759, 0.5972,-0.3964,-23.222482,-45.865572, 0.0000, 346.2, 627.792358, 6.0, 6.2, 345.4,Stationary,High, 94.6780,-5.7735, 3.0787, 95.8840,-547.0405,-22.1151,-10.5852,-21.0428
08-Oct-2025 10:19:35.024, 0.0106,-0.9959,-0.0260,-0.0008, 0.0036,-0.0016,-0.0025,-0.0014,-0.0060, 0.4413, 1.5401,-2.3981,-0.3766,-0.9263,-0.0131, 0.0208,-0.0226, 0.9995,-0.9262, 0.3761, 0.0278,-0.3932, 0.5758, 0.5973,-0.3964,-23.222482,-45.865572, 0.0000, 346.2, 627.792358, 6.1, 6.5, 345.4,Stationary,High, 94.6783,-5.7973, 2.8400, 96.0739,-547.3788,-22.2426,-10.6854,-21.0795
08-Oct-2025 10:19:36.021, 0.0111,-0.9935,-0.0274,-0.0004, 0.0055,-0.0007,-0.0008,-0.0041,-0.0048, 0.4388, 1.5401,-2.3952,-0.3763,-0.9264,-0.0130, 0.0208,-0.0225, 0.9995,-0.9263, 0.3758, 0.0278,-0.3932, 0.5758, 0.5972,-0.3965,-23.222482,-45.865572, 0.0000, 346.2, 627.792358, 6.2, 6.3, 345.4,Stationary,High, 94.6783,-5.8026, 2.2433, 95.6873,-547.2481,-22.7507,-10.9682,-20.9507
08-Oct-2025 10:19:37.019, 0.0142,-0.9903,-0.0258, 0.0021, 0.0082, 0.0079,-0.0018,-0.0022,-0.0050, 0.4363, 1.5400,-2.3926,-0.3762,-0.9265,-0.0130, 0.0210,-0.0226, 0.9995,-0.9263, 0.3757, 0.0279,-0.3932, 0.5757, 0.5972,-0.3966,-23.222482,-45.865572, 0.0000, 346.2, 627.792358, 5.6, 6.3, 345.4,Stationary,High, 94.6783,-5.8026, 3.0226, 96.4177,-546.7208,-22.0576,-10.8848,-20.8448
08-Oct-2025 10:19:38.016, 0.0155,-0.9948,-0.0251, 0.0013, 0.0045, 0.0027,-0.0030,-0.0027,-0.0040, 0.4337, 1.5400,-2.3899,-0.3761,-0.9265,-0.0129, 0.0210,-0.0225, 0.9995,-0.9263, 0.3756, 0.0279,-0.3932, 0.5757, 0.5972,-0.3967,-23.222482,-45.865572, 0.0000, 346.2, 627.792358, 5.7, 6.3, 345.4,Stationary,High, 94.6781,-5.7814, 3.0489, 95.8505,-547.4599,-22.5122,-10.6704,-20.7453
08-Oct-2025 10:19:39.013, 0.0181,-0.9913,-0.0250, 0.0008, 0.0051, 0.0027,-0.0028, 0.0001,-0.0057, 0.4390, 1.5401,-2.3953,-0.3762,-0.9265,-0.0130, 0.0208,-0.0225, 0.9995,-0.9263, 0.3757, 0.0278,-0.3932, 0.5757, 0.5972,-0.3966,-23.222482,-45.865572, 0.0000, 346.2, 627.792358, 5.8, 6.3, 345.4,Stationary,High, 94.6776,-5.7418, 2.9427, 95.8789,-547.2651,-22.1327,-10.6776,-20.8401
08-Oct-2025 10:19:40.010, 0.0146,-0.9950,-0.0255, 0.0027, 0.0065, 0.0058,-0.0027,-0.0027,-0.0022, 0.4337, 1.5400,-2.3901,-0.3763,-0.9264,-0.0130, 0.0210,-0.0225, 0.9995,-0.9263, 0.3758, 0.0280,-0.3931, 0.5757, 0.5972,-0.3966,-23.222482,-45.865572, 0.0000, 346.2, 627.792358, 5.4, 6.3, 345.4,Stationary,High, 94.6772,-5.7021, 3.0229, 95.7600,-547.2727,-22.0567,-10.9467,-20.8334
08-Oct-2025 10:19:41.007, 0.0147,-0.9957,-0.0288, 0.0016, 0.0025, 0.0007,-0.0019,-0.0040,-0.0058, 0.4288, 1.5398,-2.3854,-0.3764,-0.9264,-0.0129, 0.0213,-0.0226, 0.9995,-0.9262, 0.3760, 0.0282,-0.3930, 0.5757, 0.5973,-0.3966,-23.222482,-45.865572, 0.0000, 346.2, 627.792358, 5.6, 6.3, 345.4,Stationary,High, 94.6767,-5.6599, 3.0948, 95.9041,-547.1892,-22.3125,-10.6388,-20.8029
08-Oct-2025 10:19:42.004, 0.0136,-0.9958,-0.0286, 0.0012, 0.0043, 0.0006,-0.0019,-0.0010,-0.0054, 0.4286, 1.5398,-2.3854,-0.3766,-0.9263,-0.0129, 0.0212,-0.0225, 0.9995,-0.9261, 0.3762, 0.0282,-0.3930, 0.5758, 0.5974,-0.3965,-23.222482,-45.865572, 0.0000, 346.2, 627.792358, 5.7, 6.3, 345.4,Stationary,High, 94.6764,-5.6334, 2.9895, 95.9461,-547.0080,-22.1460,-11.1716,-21.2686
08-Oct-2025 10:19:43.001, 0.0133,-0.9958,-0.0291,-0.0007, 0.0039, 0.0003,-0.0018,-0.0050,-0.0061, 0.4273, 1.5397,-2.3842,-0.3767,-0.9262,-0.0129, 0.0214,-0.0226, 0.9995,-0.9261, 0.3763, 0.0283,-0.3929, 0.5757, 0.5974,-0.3965,-23.222482,-45.865572, 0.0000, 346.2, 627.792358, 5.7, 6.1, 345.4,Stationary,High, 94.6762,-5.6176, 3.0011, 95.5173,-547.7584,-22.1132,-10.9829,-21.2457
08-Oct-2025 10:19:43.998, 0.0209,-0.9942,-0.0272, 0.0095, 0.0060, 0.0013,-0.0021,-0.0007,-0.0027, 0.4197, 1.5397,-2.3766,-0.3767,-0.9262,-0.0127, 0.0215,-0.0224, 0.9995,-0.9261, 0.3763, 0.0284,-0.3928, 0.5757, 0.5974,-0.3966,-23.222482,-45.865572, 0.0000, 346.2, 627.792358, 5.3, 6.2, 345.4,Stationary,High, 94.6761,-5.6097, 2.9093, 95.9073,-547.1461,-22.2095,-10.7801,-20.7957
08-Oct-2025 10:19:44.995, 0.0188,-0.9830,-0.0278, 0.0028, 0.0147, 0.0029,-0.0005,-0.0022,-0.0079, 0.4205, 1.5394,-2.3775,-0.3768,-0.9262,-0.0128, 0.0217,-0.0227, 0.9995,-0.9260, 0.3763, 0.0287,-0.3928, 0.5756, 0.5975,-0.3966,-23.222482,-45.865572, 0.0000, 346.2, 627.792358, 5.5, 6.1, 345.4,Stationary,High, 94.6761,-5.6097, 2.8082, 95.8937,-547.1517,-22.1192,-10.8403,-20.7274
08-Oct-2025 10:19:45.992, 0.0150,-0.9856,-0.0248, 0.0025, 0.0153, 0.0056,-0.0027,-0.0010,-0.0019, 0.4146, 1.5390,-2.3714,-0.3767,-0.9263,-0.0128, 0.0221,-0.0228, 0.9995,-0.9261, 0.3762, 0.0291,-0.3928, 0.5755, 0.5976,-0.3967,-23.222482,-45.865572, 0.0000, 346.2, 627.792358, 5.5, 6.0, 345.4,Stationary,High, 94.6762,-5.6149, 3.2711, 96.2404,-546.7889,-22.0766,-10.7490,-20.3363
08-Oct-2025 10:19:46.989, 0.0115,-0.9917,-0.0257,-0.0022, 0.0079, 0.0025,-0.0034,-0.0019,-0.0024, 0.4188, 1.5392,-2.3756,-0.3766,-0.9263,-0.0129, 0.0219,-0.0228, 0.9995,-0.9261, 0.3761, 0.0289,-0.3929, 0.5755, 0.5975,-0.3967,-23.222482,-45.865572, 0.0000, 346.2, 627.792358, 5.1, 6.1, 345.4,Stationary,High, 94.6764,-5.6308, 2.9501, 95.5536,-546.6871,-22.3641,-11.1863,-20.2270
08-Oct-2025 10:19:47.986, 0.0105,-0.9919,-0.0257,-0.0012, 0.0073, 0.0026,-0.0029,-0.0026,-0.0044, 0.4212, 1.5392,-2.3779,-0.3765,-0.9263,-0.0129, 0.0218,-0.0228, 0.9995,-0.9261, 0.3761, 0.0288,-0.3929, 0.5755, 0.5975,-0.3967,-23.222482,-45.865572, 0.0000, 346.2, 627.792358, 5.2, 6.0, 345.4,Stationary,High, 94.6766,-5.6467, 2.7717, 95.7517,-546.8092,-22.2908,-10.9742,-20.5795
08-Oct-2025 10:19:48.983, 0.0126,-0.9956,-0.0260, 0.0017, 0.0044, 0.0036,-0.0027,-0.0024,-0.0009, 0.4202, 1.5392,-2.3767,-0.3763,-0.9264,-0.0129, 0.0219,-0.0228, 0.9995,-0.9262, 0.3759, 0.0289,-0.3929, 0.5755, 0.5975,-0.3968,-23.222482,-45.865572, 0.0000, 346.2, 627.792358, 5.3, 5.9, 345.4,Stationary,High, 94.6768,-5.6678, 2.7030, 95.6178,-546.7592,-22.3560,-10.9736,-21.3508
08-Oct-2025 10:19:49.981, 0.0137,-0.9954,-0.0299, 0.0023, 0.0053, 0.0002,-0.0041,-0.0016,-0.0024, 0.4233, 1.5392,-2.3798,-0.3763,-0.9264,-0.0130, 0.0218,-0.0229, 0.9995,-0.9262, 0.3759, 0.0288,-0.3930, 0.5755, 0.5975,-0.3967,-23.222482,-45.865572, 0.0000, 346.2, 627.792358, 5.0, 6.0, 345.4,Stationary,High, 94.6768,-5.6678, 2.5916, 95.5945,-546.6108,-22.3483,-11.1737,-20.7369
08-Oct-2025 10:19:50.978, 0.0132,-0.9943,-0.0285,-0.0017, 0.0064, 0.0015,-0.0036,-0.0035,-0.0053, 0.4182, 1.5389,-2.3744,-0.3760,-0.9265,-0.0129, 0.0221,-0.0229, 0.9995,-0.9263, 0.3756, 0.0291,-0.3930, 0.5753, 0.5975,-0.3969,-23.222482,-45.865572, 0.0000, 346.2, 627.792358, 5.0, 6.2, 345.4,Stationary,High, 94.6768,-5.6652, 3.0481, 96.0717,-546.5386,-22.2163,-10.9290,-20.7736
08-Oct-2025 10:19:51.974, 0.0129,-0.9941,-0.0267, 0.0038, 0.0068,-0.0008,-0.0037,-0.0013,-0.0079, 0.4198, 1.5390,-2.3760,-0.3761,-0.9265,-0.0130, 0.0220,-0.0229, 0.9995,-0.9263, 0.3756, 0.0290,-0.3930, 0.5753, 0.5975,-0.3969,-23.222482,-45.865572, 0.0000, 346.2, 627.792358, 5.1, 6.1, 345.4,Stationary,High, 94.6766,-5.6493, 3.2016, 95.4681,-546.6921,-22.0421,-11.2471,-20.3915
08-Oct-2025 10:19:52.972, 0.0146,-0.9970,-0.0286, 0.0005, 0.0024, 0.0011,-0.0013,-0.0042,-0.0075, 0.4220, 1.5391,-2.3780,-0.3760,-0.9265,-0.0130, 0.0219,-0.0229, 0.9995,-0.9264, 0.3755, 0.0289,-0.3931, 0.5754, 0.5974,-0.3969,-23.222482,-45.865572, 0.0000, 346.2, 627.792358, 4.8, 6.0, 345.4,Stationary,High, 94.6763,-5.6229, 2.8900, 95.9314,-547.2855,-22.2593,-10.8872,-20.7878
08-Oct-2025 10:19:53.969, 0.0136,-0.9942,-0.0300, 0.0003, 0.0041, 0.0010,-0.0021,-0.0042,-0.0054, 0.4191, 1.5391,-2.3748,-0.3756,-0.9267,-0.0129, 0.0220,-0.0228, 0.9995,-0.9265, 0.3752, 0.0290,-0.3931, 0.5753, 0.5974,-0.3970,-23.222482,-45.865572, 0.0000, 346.2, 627.792358, 4.5, 6.2, 345.4,Stationary,High, 94.6761,-5.6071, 2.6822, 95.6133,-547.0503,-22.5372,-10.9969,-20.5757
08-Oct-2025 10:19:54.966, 0.0119,-0.9961,-0.0310,-0.0007, 0.0045, 0.0016,-0.0037,-0.0014,-0.0055, 0.4175, 1.5390,-2.3733,-0.3757,-0.9267,-0.0129, 0.0221,-0.0229, 0.9995,-0.9265, 0.3752, 0.0291,-0.3931, 0.5753, 0.5974,-0.3970,-23.222482,-45.865572, 0.0000, 346.2, 627.792358, 4.7, 6.1, 345.4,Stationary,High, 94.6761,-5.6071, 2.8164, 95.6153,-546.4725,-22.1504,-11.0004,-20.6791
